Result,WhiteElo,BlackElo,Event_enc,ECO_enc,Termination_enc,TimeControl_enc
1,1581,1418,3,45,0,0
2,1490,1509,3,0,0,0
2,1744,1500,3,0,0,0
2,1500,1500,3,40,1,0
1,1696,1644,3,1,1,0
1,1500,1500,3,221,0,0
1,1539,1608,3,40,0,0
2,1337,1662,3,41,0,0
1,1646,1385,3,223,0,0
2,1337,1662,3,0,0,0
2,1478,1614,3,222,0,0
2,1557,1500,3,0,0,0
1,2028,2051,3,302,0,0
3,1610,1389,3,300,0,0
2,1782,1608,3,223,0,0
2,1356,1643,3,45,1,0
2,1589,1630,3,240,0,0
2,1500,1500,3,0,1,0
1,1500,1481,3,255,0,0
2,1207,1763,3,157,0,0
2,1500,1500,3,244,0,0
1,1950,2312,3,53,1,0
1,1746,1950,3,154,0,0
2,1500,1736,3,140,0,0
1,1755,1761,3,306,0,0
2,1586,1564,3,241,0,0
2,1404,1536,3,11,0,0
2,1301,1481,3,220,0,0
2,1704,1530,3,300,1,0
2,1337,1662,3,40,0,0
1,1530,1504,3,220,0,0
2,1956,1890,3,15,0,0
1,1641,1279,3,240,0,0
2,1418,1581,3,220,0,0
2,1337,1662,3,242,0,0
2,1657,1449,3,244,0,0
1,1641,1279,3,101,0,0
1,1595,1552,3,0,0,0
2,1563,1582,3,375,0,0
1,1624,1766,3,100,0,0
2,1440,1950,3,120,0,0
1,1671,1583,3,4,0,0
1,1693,1500,3,302,1,0
2,1644,1500,3,246,0,0
2,1565,1890,3,120,0,0
2,1529,1543,3,107,1,0
2,1468,1543,3,265,0,0
2,1750,1640,3,220,0,0
2,1468,1731,3,255,0,0
2,1592,1553,3,278,0,0
2,1749,1892,3,255,1,0
1,1720,1279,3,200,0,0
2,1662,1337,3,101,0,0
2,1654,1736,3,300,0,0
2,1500,1720,3,107,0,0
1,1458,1404,3,302,0,0
1,1744,1646,3,101,0,0
1,1868,1148,3,0,0,0
1,1456,1666,3,101,0,0
2,1566,1433,3,242,0,0
2,1638,1753,3,300,0,0
2,1500,1500,3,0,0,0
2,1500,1500,3,0,0,0
1,1552,1490,3,224,0,0
2,1552,2091,3,150,0,0
2,1372,1061,3,40,0,0
2,1760,1630,3,101,0,0
2,1552,1457,3,250,0,0
2,1645,1745,3,221,0,0
1,1987,1915,3,40,1,0
1,1756,1672,3,154,0,0
2,1593,1959,3,0,0,0
1,1625,1524,3,300,0,0
2,1391,1474,3,106,0,0
2,1440,1550,3,120,0,0
1,1672,1650,3,404,1,0
1,1650,1417,3,0,0,0
1,1650,1612,3,220,0,0
1,1500,1500,3,107,0,0
1,1500,1500,3,40,0,0
1,1748,1947,3,220,1,0
2,1992,2022,3,46,0,0
1,1921,2022,3,255,1,0
1,1500,1500,3,46,0,0
2,1624,1512,3,241,0,0
1,1947,1731,3,255,0,0
3,1899,1947,3,222,0,0
1,2090,1899,3,49,0,0
1,1374,1290,3,9,0,0
1,1546,1510,3,200,0,0
2,1488,1379,3,300,0,0
1,1921,2051,3,122,0,0
1,1365,1691,3,107,0,0
1,2178,1860,3,473,0,0
2,1351,1750,3,200,0,0
2,1469,1623,3,241,0,0
3,1337,1101,3,0,0,0
2,1337,1662,3,220,0,0
2,1776,2091,3,45,0,0
2,1576,1423,3,100,0,0
1,2091,1582,3,306,0,0
2,1423,1576,3,270,0,0
1,1499,1557,3,241,0,0
2,1500,1500,3,244,0,0
1,2091,1660,3,320,0,0
2,1500,1778,3,244,1,0
2,2021,2233,3,312,0,0
2,1601,1957,3,300,0,0
2,1957,2051,3,132,1,0
2,1500,1414,3,101,0,0
2,1654,1345,3,220,0,0
1,1528,1500,3,101,1,0
1,1694,1407,3,300,0,0
1,1500,1601,3,220,0,0
1,1497,1517,3,224,0,0
2,1625,1528,3,122,0,0
1,2028,1625,3,240,1,0
2,1402,1699,3,221,0,0
1,1783,1500,3,288,1,0
1,1700,1500,3,253,1,0
1,1601,1500,3,375,1,0
1,1969,1957,3,1,0,0
1,1997,1528,3,154,0,0
1,1660,1700,3,154,0,0
2,1660,1601,3,130,0,0
2,1500,1272,3,453,0,0
3,1528,1660,3,242,0,0
1,1528,1660,3,246,0,0
1,1704,1397,3,300,0,0
1,2090,1732,3,49,0,0
1,1660,1500,3,221,1,0
2,1526,1616,3,245,0,0
1,1500,1601,3,132,0,0
2,1571,1712,3,300,0,0
1,2008,1500,3,0,1,0
1,1700,1500,3,255,1,0
2,1500,1500,3,246,1,0
1,1993,1901,3,414,0,0
2,1402,2008,3,50,0,0
2,1901,2008,3,100,1,0
1,2008,1500,3,0,0,0
3,1784,1528,3,122,0,0
2,1528,1784,3,241,0,0
2,1543,2008,3,0,1,0
2,1500,1528,3,120,1,0
1,2008,1500,3,0,1,0
1,1565,1581,3,300,0,0
2,1486,1513,3,220,0,0
1,1528,1500,3,257,0,0
1,1500,1528,3,13,0,0
2,1408,2084,3,46,0,0
1,2008,1610,3,0,0,0
1,1500,1567,3,100,0,0
1,1703,1500,3,245,0,0
1,1619,1488,3,250,0,0
2,1601,1580,3,42,0,0
1,1580,1500,3,30,1,0
2,1516,1521,3,244,0,0
1,1500,1508,3,43,0,0
2,1667,1710,3,101,0,0
2,1593,1406,3,223,0,0
1,1500,1488,3,320,0,0
1,1650,1498,3,207,0,0
1,1532,1505,3,224,0,0
1,1594,1476,3,0,0,0
1,1566,1546,3,240,0,0
2,1665,1662,3,107,1,0
1,1500,1665,3,244,1,0
1,2091,1795,3,414,0,0
3,1795,2053,3,0,0,0
1,1591,1296,3,40,0,0
2,1662,1666,3,305,0,0
1,1500,1500,3,200,0,0
2,1260,1598,3,300,0,0
1,1500,1795,3,200,0,0
2,1795,1578,3,40,0,0
2,1578,1988,3,121,0,0
2,1578,1795,3,241,0,0
3,1533,1566,3,241,0,0
2,1495,1542,3,221,0,0
2,1835,1578,3,249,0,0
1,1802,1904,3,101,0,0
2,1597,1691,3,277,0,0
1,1570,1576,3,2,0,0
1,1466,1604,3,112,0,0
1,1528,1313,3,241,0,0
2,1313,1528,3,125,0,0
1,1528,1313,3,242,0,0
1,1488,1528,3,120,0,0
1,1551,1486,3,242,0,0
2,1565,1580,3,113,0,0
2,1536,1851,3,193,0,0
2,1337,1662,3,20,0,0
2,1717,1611,3,270,0,0
2,1851,1611,3,234,0,0
2,1295,1811,3,301,0,0
1,1565,1534,3,100,0,0
1,1611,1500,3,100,1,0
2,1478,1560,3,244,0,0
2,1639,1632,3,107,1,0
2,1433,1566,3,0,0,0
2,1492,1656,3,280,0,0
3,1584,1486,3,6,0,0
2,1591,1860,3,6,0,0
2,2039,2055,3,145,0,0
3,1563,1495,3,100,0,0
3,1500,1579,3,107,0,0
2,1750,2022,3,123,0,0
1,1607,1423,3,300,0,0
1,1916,1750,3,103,0,0
1,1671,1346,3,241,0,0
2,1500,1585,3,242,1,0
1,1684,1639,3,225,1,0
1,1684,1948,3,244,0,0
2,2008,2022,3,6,0,0
1,2022,1684,3,244,0,0
2,1684,1851,3,123,0,0
1,1608,1549,3,300,0,0
2,1436,1599,3,250,0,0
1,1350,1598,3,211,1,0
2,1500,1500,3,8,0,0
1,1611,1388,3,100,0,0
2,1769,1714,3,1,1,0
1,1500,1500,3,120,0,0
1,1500,1500,3,200,0,0
3,1500,1500,3,100,0,0
2,1692,1533,3,320,0,0
2,1366,1633,3,220,0,0
2,1500,1500,3,242,0,0
1,2022,1882,3,145,0,0
1,1275,1766,3,220,0,0
2,1500,1847,3,300,1,0
1,1636,1577,3,241,0,0
2,1551,1649,3,120,1,0
1,1871,1219,3,240,0,0
2,1847,1597,3,242,0,0
1,1651,1348,3,40,0,0
2,1219,1871,3,0,0,0
1,1869,1834,3,200,1,0
1,2082,1795,3,320,0,0
2,1540,1554,3,220,0,0
2,1686,1596,3,120,1,0
1,1834,1686,3,100,1,0
3,2048,2042,3,0,0,0
2,1551,1834,3,300,1,0
2,1500,1380,3,0,0,0
2,1094,1350,3,101,0,0
2,1500,1584,3,45,0,0
1,1882,1834,3,202,1,0
1,1872,1217,3,123,0,0
2,1649,1685,3,118,0,0
2,1500,1500,3,240,0,0
2,2039,2178,3,302,0,0
1,1712,1350,3,100,0,0
1,1605,1790,3,40,0,0
1,1536,1500,3,240,0,0
2,1500,1536,3,330,1,0
1,1536,1500,3,201,1,0
1,1685,1649,3,406,0,0
2,1500,1536,3,0,1,0
2,1500,1536,3,120,1,0
1,1649,1690,3,122,1,0
3,2048,2039,3,0,0,0
2,1640,1649,3,453,0,0
1,1640,1500,3,302,1,0
1,1500,1500,3,100,1,0
1,1592,1362,3,320,0,0
1,1728,1635,3,225,1,0
1,1604,1635,3,200,1,0
3,1611,1536,3,120,0,0
1,1611,1674,3,226,0,0
1,1536,1334,3,250,0,0
2,1304,1597,3,45,0,0
1,1610,1307,3,223,0,0
2,1433,1566,3,305,0,0
2,1500,1602,3,15,0,0
2,1509,1490,3,240,0,0
2,1649,1350,3,1,0,0
1,1500,1824,3,220,1,0
1,1691,1849,3,0,0,0
2,1849,1691,3,100,0,0
1,1988,1536,3,302,0,0
2,1988,1691,3,40,0,0
2,1611,1500,3,120,0,0
2,1536,1611,3,254,0,0
2,1763,1611,3,225,0,0
2,1500,1536,3,154,1,0
1,1711,1514,3,306,0,0
2,1515,1484,3,0,0,0
1,1602,1536,3,121,0,0
1,1575,1424,3,241,0,0
3,2055,2185,3,41,0,0
3,2185,2055,3,120,0,0
1,1549,1450,3,242,0,0
1,2178,1891,3,40,0,0
2,1500,1545,3,120,0,0
2,1611,1777,3,330,0,0
2,1891,2178,3,205,0,0
2,1523,1476,3,0,0,0
2,1401,1598,3,120,0,0
2,1587,1412,3,241,0,0
1,1567,1500,3,250,0,0
1,1567,1849,3,246,0,0
1,1724,1960,3,220,0,0
2,1567,1664,3,106,0,0
1,1664,1567,3,151,0,0
2,1567,1664,3,106,0,0
1,1664,1795,3,100,0,0
1,1648,1351,3,40,0,0
2,1960,2022,3,140,1,0
1,2022,1617,3,242,0,0
1,1752,1247,3,240,0,0
2,1413,1374,3,40,0,0
1,1857,1664,3,106,0,0
1,1948,1891,3,0,0,0
2,1320,1679,3,120,0,0
1,1478,1521,3,223,0,0
2,1664,1857,3,133,0,0
1,1395,1664,3,108,0,0
2,1500,1664,3,106,1,0
1,1664,1587,3,150,0,0
2,1587,1731,3,250,0,0
2,1500,1587,3,120,0,0
2,2039,2049,3,190,0,0
2,1529,1699,3,224,0,0
2,1500,1841,3,300,1,0
2,2190,2185,3,202,1,0
2,2190,2185,3,107,1,0
1,2022,2190,3,125,1,0
1,1439,1420,3,220,0,0
2,1889,1926,3,211,0,0
2,1499,1575,3,0,0,0
1,1713,1618,3,100,0,0
2,1731,2022,3,101,0,0
2,1610,1721,3,220,0,0
1,1732,1500,3,200,1,0
2,1720,1279,3,102,0,0
1,1474,1525,3,201,0,0
1,1381,1468,3,244,0,0
1,1433,1427,3,240,0,0
1,1655,1408,3,100,0,0
2,1500,1503,3,0,0,0
1,1518,1481,3,220,0,0
1,1943,2078,3,40,1,0
1,1302,1271,3,106,0,0
3,2062,2055,3,123,0,0
2,1611,1690,3,300,0,0
1,1160,1345,3,0,0,0
2,1600,1686,3,4,0,0
2,1669,1482,3,269,1,0
2,1566,1618,3,340,1,0
1,2135,1960,3,34,0,0
2,1500,1500,3,200,1,0
2,1767,1793,3,255,0,0
1,1587,1483,3,240,0,0
1,1849,1637,3,474,0,0
2,1389,1595,3,45,0,0
1,1706,1522,3,241,0,0
2,2158,2178,3,202,0,0
1,1595,1740,3,241,0,0
1,2178,1891,3,406,0,0
1,1499,1500,3,221,0,0
1,1631,1855,3,303,0,0
2,2051,1987,3,84,0,0
2,1384,1611,3,241,0,0
1,1891,1928,3,221,0,0
2,2185,2051,3,312,0,0
1,1489,1239,3,220,0,0
1,1955,1562,3,38,0,0
2,1192,1503,3,300,0,0
2,1810,1937,3,454,0,0
2,1500,1500,3,120,0,0
3,1661,1448,3,101,0,0
2,1639,1580,3,241,0,0
1,1728,1603,3,250,0,0
1,1508,1548,3,107,0,0
1,2051,1937,3,15,0,0
1,1620,1377,3,220,0,0
2,1817,2063,3,432,0,0
2,1597,1635,3,244,1,0
2,1597,1579,3,300,0,0
2,1597,1636,3,0,0,0
2,1372,1629,3,240,0,0
2,1603,1636,3,140,0,0
2,1673,1382,3,2,0,0
1,1596,1736,3,246,0,0
1,1636,1611,3,234,0,0
1,1579,1500,3,132,0,0
2,1500,1636,3,300,1,0
2,1748,1738,3,244,0,0
1,1637,1580,3,44,0,0
2,1500,1579,3,120,1,0
1,1500,1437,3,220,0,0
1,1611,1552,3,46,0,0
2,1937,1999,3,385,1,0
1,1836,1649,3,45,0,0
1,1721,1611,3,101,0,0
1,1500,1447,3,15,0,0
2,1470,1601,3,40,0,0
2,1738,2067,3,133,0,0
1,1447,1500,3,220,0,0
2,1500,1500,3,217,1,0
1,1579,1500,3,250,0,0
1,1763,1579,3,123,0,0
2,1579,1763,3,240,0,0
1,1628,1503,3,200,0,0
1,1579,1863,3,250,0,0
2,1500,1575,3,101,0,0
1,2053,1587,3,330,0,0
3,1500,1500,3,300,0,0
2,1443,1612,3,220,1,0
2,1752,1396,3,244,0,0
2,1620,1587,3,330,1,0
2,1587,1500,3,254,0,0
2,1620,2053,3,302,1,0
1,1644,1636,3,145,0,0
1,1644,1587,3,154,0,0
2,1547,1616,3,300,0,0
2,1500,1585,3,300,1,0
1,1716,1587,3,123,1,0
1,1500,1690,3,0,0,0
2,1500,1636,3,120,1,0
1,1981,1763,3,1,0,0
2,1383,1636,3,394,0,0
1,1636,1383,3,101,0,0
2,1446,1447,3,120,0,0
1,1500,1500,3,20,0,0
1,2117,2036,3,302,0,0
2,1193,1826,3,6,0,0
2,2068,2117,3,132,1,0
1,2058,1763,3,57,0,0
2,2058,1636,3,310,0,0
2,1500,2058,3,0,1,0
1,2117,1972,3,302,0,0
1,1972,2008,3,100,0,0
1,1500,1500,3,107,1,0
1,1591,1665,3,246,1,0
2,1611,1448,3,120,0,0
1,1625,1516,3,257,0,0
1,1635,1588,3,40,0,0
1,1448,1591,3,121,0,0
2,1652,1786,3,200,0,0
1,1625,1538,3,101,0,0
1,1731,1611,3,200,0,0
1,1643,1842,3,310,0,0
2,1500,1575,3,120,1,0
1,1337,1662,3,0,0,0
2,1388,1331,3,0,0,0
2,1575,1294,3,254,0,0
1,1294,1450,3,255,1,0
3,1279,1720,3,240,0,0
1,1279,1720,3,220,0,0
1,1596,1446,3,240,0,0
2,1312,1575,3,335,1,0
2,1644,1500,3,154,1,0
2,1708,1652,3,100,0,0
1,1960,1779,3,241,0,0
2,1575,1960,3,230,0,0
1,1960,1763,3,240,0,0
1,1853,1575,3,351,0,0
2,1779,1853,3,221,0,0
1,1853,1575,3,120,0,0
1,1717,1444,3,110,0,0
2,1632,1449,3,0,0,0
2,1617,1429,3,0,0,0
2,1294,1452,3,46,0,0
1,1500,1427,3,330,0,0
2,1427,1500,3,120,1,0
1,1500,1500,3,247,0,0
1,1688,1675,3,220,0,0
2,1507,1634,3,40,0,0
1,1913,2275,3,253,0,0
2,1795,1666,3,454,0,0
3,1388,1256,3,0,0,0
1,1795,1657,3,320,0,0
1,1648,1716,3,221,0,0
2,1500,1795,3,123,1,0
2,1569,1666,3,102,0,0
1,1922,2044,3,154,0,0
2,1578,1734,3,117,0,0
1,1734,1625,3,45,0,0
1,1763,1739,3,123,0,0
1,1734,1500,3,300,0,0
2,1500,1747,3,242,0,0
1,1694,1500,3,100,0,0
1,1603,1728,3,222,0,0
1,1969,1722,3,6,0,0
1,1848,1893,3,300,0,0
2,1666,1969,3,202,1,0
1,1500,1441,3,242,0,0
2,1281,1301,3,106,0,0
2,1662,2018,3,10,0,0
2,1684,1679,3,220,0,0
1,1714,1617,3,106,0,0
2,1441,1337,3,100,1,0
2,1337,1960,3,307,1,0
2,1722,1953,3,300,0,0
2,1492,1734,3,46,0,0
1,1694,1492,3,101,0,0
3,1871,1792,3,21,0,0
2,1692,1969,3,0,0,0
1,1857,1861,3,255,0,0
1,2158,1969,3,4,0,0
1,1500,1649,3,220,0,0
2,1500,1500,3,123,1,0
1,1375,1240,3,106,0,0
2,1969,2158,3,300,0,0
2,2158,1597,3,132,0,0
1,1840,1500,3,260,0,0
1,1698,1876,3,353,0,0
2,1541,1453,3,241,0,0
1,1727,1500,3,40,0,0
1,1636,1495,3,221,0,0
1,1233,1452,3,120,0,0
2,2044,2330,3,20,0,0
2,2044,1972,3,10,0,0
2,1500,1500,3,241,1,0
1,1857,2044,3,132,0,0
1,1500,1442,3,240,1,0
1,1500,1635,3,50,0,0
2,1709,1594,3,241,0,0
1,1537,1520,3,110,0,0
3,1635,1626,3,241,0,0
2,1673,1822,3,106,1,0
2,1875,1946,3,217,1,0
2,1383,1500,3,27,0,0
1,1500,1383,3,101,0,0
2,1383,1776,3,10,0,0
1,1730,1326,3,43,0,0
3,1500,1597,3,242,0,0
2,1776,1500,3,0,1,0
1,1662,1500,3,132,0,0
2,1323,1733,3,200,0,0
1,1642,1498,3,201,0,0
1,1736,1320,3,40,0,0
2,1654,1589,3,306,1,0
1,1515,1565,3,241,0,0
2,1484,1515,3,308,0,0
2,1500,1642,3,220,0,0
2,1426,1500,3,0,0,0
2,1654,1662,3,335,1,0
2,1618,1596,3,101,1,0
1,1596,1618,3,200,1,0
2,1553,1626,3,230,0,0
1,1565,1525,3,300,0,0
2,1317,1739,3,200,0,0
1,2170,2068,3,485,1,0
1,1762,1398,3,101,0,0
1,1571,1500,3,304,0,0
1,1513,1584,3,244,0,0
1,1661,1686,3,40,0,0
2,1548,1642,3,220,0,0
1,1593,1406,3,230,0,0
1,1593,1406,3,236,0,0
2,1608,1719,3,80,0,0
1,2330,2367,3,108,0,0
2,2312,2367,3,107,0,0
1,1742,1314,3,43,0,0
3,2043,2018,3,354,0,0
2,1609,1722,3,246,0,0
1,1694,1500,3,221,0,0
3,1559,1500,3,306,0,0
3,1521,1563,3,241,0,0
1,1739,1308,3,306,1,0
1,1500,1500,3,101,0,0
2,2274,1861,3,253,0,0
1,1558,1529,3,306,0,0
2,1437,1561,3,220,1,0
1,1694,1500,3,222,1,0
1,1530,1260,3,220,0,0
1,1685,1770,3,45,0,0
1,1363,1636,3,240,0,0
1,1531,1552,3,242,0,0
1,1500,1722,3,240,0,0
2,1500,1500,3,241,0,0
1,1729,1602,3,100,0,0
2,1358,1469,3,202,0,0
1,1417,1773,3,0,1,0
2,1992,2131,3,247,0,0
1,2330,2274,3,130,0,0
2,1500,1272,3,220,0,0
1,1500,1500,3,102,0,0
1,1587,1500,3,120,1,0
1,1609,1463,3,200,0,0
2,1621,2144,3,315,0,0
2,1500,1621,3,300,0,0
1,1500,1790,3,241,0,0
1,1790,1500,3,40,1,0
1,2211,2274,3,122,0,0
2,1500,1500,3,0,0,0
1,1263,1446,3,250,0,0
2,1199,1746,3,121,1,0
2,1500,1623,3,227,0,0
1,2274,2068,3,152,1,0
1,1789,1428,3,223,0,0
1,1752,1247,3,394,0,0
2,1963,1500,3,245,0,0
1,1415,1383,3,302,0,0
1,1540,1593,3,102,0,0
2,1534,1633,3,300,0,0
2,1710,1500,3,150,0,0
2,2068,2122,3,161,1,0
1,1737,1509,3,330,0,0
2,1916,1992,3,84,0,0
1,1866,1916,3,0,1,0
1,1916,1992,3,84,0,0
1,1578,1587,3,306,0,0
2,1452,1383,3,300,0,0
2,1549,1643,3,200,0,0
2,1397,1643,3,40,0,0
2,1423,1589,3,241,1,0
2,1500,1432,3,225,0,0
1,1888,1823,3,302,0,0
2,1500,1500,3,242,0,0
1,1432,1500,3,240,1,0
1,1500,1500,3,234,0,0
1,1500,1263,3,306,0,0
1,1662,1337,3,242,0,0
1,2122,2289,3,122,0,0
2,2289,1992,3,205,1,0
1,1992,2289,3,190,1,0
2,1622,1832,3,100,1,0
1,1992,2026,3,113,0,0
1,2026,1500,3,306,0,0
1,2007,1748,3,241,0,0
1,1555,1590,3,454,0,0
1,1433,1566,3,20,0,0
2,1500,1263,3,240,0,0
1,1832,1500,3,107,0,0
2,1500,1832,3,228,0,0
1,1885,1934,3,121,1,0
2,1314,1788,3,150,0,0
1,1888,1759,3,100,0,0
2,1500,1888,3,210,0,0
2,1739,1544,3,133,0,0
3,1506,1500,3,10,0,0
3,1927,1988,3,241,0,0
2,1759,1927,3,244,1,0
2,1405,1586,3,220,0,0
1,2026,1861,3,152,0,0
1,1861,2026,3,212,0,0
2,1957,2026,3,351,0,0
1,2026,1957,3,311,0,0
1,1858,1759,3,40,1,0
2,1500,1858,3,255,0,0
2,1759,2118,3,120,1,0
2,2064,1680,3,255,0,0
2,1745,1879,3,21,0,0
1,1500,1500,3,265,0,0
2,1999,2157,3,46,1,0
2,1231,1496,3,246,0,0
2,1411,1494,3,300,0,0
1,1791,1311,3,265,0,0
1,2122,1717,3,241,0,0
1,1848,1700,3,226,0,0
1,1888,1582,3,106,0,0
1,1609,1589,3,220,0,0
1,1498,1301,3,100,0,0
2,1500,1876,3,220,0,0
1,1858,1500,3,353,1,0
2,1376,1890,3,40,0,0
1,1500,1500,3,120,0,0
1,1500,1500,3,100,0,0
1,1543,1464,3,244,1,0
2,1772,1884,3,250,0,0
1,1500,1500,3,277,1,0
1,1182,1500,3,300,0,0
2,1500,1602,3,220,1,0
1,1853,1667,3,320,1,0
1,1894,1441,3,10,0,0
2,1581,1786,3,106,0,0
2,1500,1383,3,240,1,0
1,1593,1358,3,100,0,0
1,1500,1500,3,0,0,0
1,1701,1685,3,268,0,0
1,1964,1726,3,335,0,0
2,1726,2355,3,202,0,0
2,1500,1426,3,220,0,0
2,1758,1973,3,101,0,0
2,1750,2063,3,15,0,0
1,1800,1805,3,261,0,0
2,1500,1964,3,40,0,0
1,1500,1700,3,262,0,0
2,1500,1500,3,100,1,0
1,1858,1654,3,424,0,0
2,1500,1858,3,255,1,0
2,1920,1693,3,226,0,0
1,1572,1305,3,102,0,0
1,1500,1500,3,0,0,0
1,1713,1500,3,130,1,0
2,1309,1794,3,123,0,0
2,1858,1500,3,310,0,0
2,1662,1500,3,140,0,0
1,1500,1693,3,45,0,0
2,1629,1240,3,220,0,0
1,1451,1500,3,101,0,0
1,1882,1999,3,383,0,0
2,2064,2311,3,487,0,0
1,1454,1445,3,220,0,0
2,1550,1358,3,220,0,0
1,1575,1796,3,4,0,0
1,1444,1436,3,127,0,0
2,1263,1500,3,120,0,0
1,1779,1770,3,123,0,0
3,1500,1263,3,242,0,0
1,1543,1513,3,225,0,0
3,1695,1766,3,226,0,0
3,1581,1704,3,40,0,0
2,1698,1693,3,102,0,0
2,1850,1355,3,241,0,0
3,1528,1561,3,201,0,0
1,1999,2122,3,48,0,0
1,1470,1428,3,127,0,0
2,2040,1999,3,202,1,0
1,1502,1554,3,220,0,0
1,2199,1697,3,330,0,0
1,1701,1585,3,373,0,0
2,1500,1500,3,0,0,0
2,1797,1306,3,260,0,0
2,1549,1450,3,250,0,0
1,1500,1500,3,121,0,0
1,1888,1771,3,302,0,0
2,1612,1500,3,225,0,0
2,1493,1460,3,107,0,0
2,1693,1947,3,250,0,0
1,1766,1693,3,241,0,0
1,1771,1500,3,320,1,0
1,1500,1500,3,240,0,0
2,1500,1602,3,244,1,0
1,1337,1662,3,0,0,0
2,1500,1947,3,1,1,0
1,1662,1337,3,40,0,0
1,1337,1662,3,110,0,0
1,1500,1669,3,120,0,0
2,1988,2165,3,49,0,0
2,1552,1533,3,0,0,0
1,1697,1718,3,110,0,0
2,2014,2336,3,13,0,0
1,1491,1508,3,106,0,0
2,1428,1860,3,260,0,0
3,2158,2139,3,4,0,0
2,1720,1841,3,190,0,0
2,1337,1662,3,394,0,0
2,1743,1855,3,302,0,0
1,2026,1560,3,261,0,0
1,1710,1602,3,132,0,0
2,1977,2000,3,176,0,0
1,2030,2000,3,490,0,0
1,1324,1678,3,132,0,0
2,2312,2325,3,241,0,0
1,1817,1687,3,241,0,0
2,1915,1861,3,81,1,0
1,1476,1523,3,242,0,0
2,1649,1350,3,220,0,0
1,1515,1634,3,300,0,0
1,1636,1661,3,246,0,0
1,2165,2064,3,242,0,0
2,2064,2165,3,405,0,0
3,1623,1424,3,241,0,0
2,1944,1832,3,247,0,0
2,1470,1765,3,0,0,0
1,1500,1500,3,0,0,0
2,1954,1980,3,110,0,0
2,1427,1661,3,0,0,0
1,1713,1500,3,100,1,0
3,1536,1548,3,201,0,0
2,1649,1648,3,257,0,0
2,1503,1323,3,241,1,0
1,1666,1422,3,221,0,0
1,1669,1289,3,200,0,0
2,1720,1279,3,1,0,0
1,1907,1827,3,241,0,0
1,1417,1671,3,101,0,0
1,1698,1681,3,302,0,0
2,1344,1757,3,123,0,0
1,1456,1467,3,120,0,0
1,1861,1915,3,154,0,0
1,1617,1532,3,6,0,0
1,2060,1726,3,115,0,0
1,1400,1541,3,30,0,0
1,1788,1597,3,130,0,0
1,1651,1436,3,300,0,0
1,2328,2060,3,107,0,0
1,1399,1465,3,242,0,0
2,1475,1532,3,302,0,0
3,1431,1657,3,101,0,0
1,1761,1340,3,243,0,0
2,1500,1614,3,200,0,0
1,1500,1500,3,0,0,0
2,1460,1684,3,121,0,0
3,1337,1662,3,40,0,0
1,1894,1779,3,269,0,0
2,1337,1764,3,156,0,0
2,1779,1894,3,217,0,0
1,1372,1712,3,244,0,0
2,1659,1639,3,200,0,0
2,1445,1416,3,300,0,0
1,1490,1580,3,100,0,0
1,1586,1622,3,40,0,0
1,1510,1489,3,0,0,0
1,1460,1772,3,0,0,0
1,1825,1660,3,483,0,0
1,1650,1438,3,220,0,0
1,1907,1526,3,220,0,0
1,1637,1582,3,241,0,0
2,2040,1860,3,140,0,0
1,1768,1333,3,244,0,0
2,1502,1660,3,0,0,0
1,2040,1489,3,106,1,0
2,1432,1655,3,101,0,0
2,1500,1689,3,335,1,0
1,2158,1926,3,41,0,0
1,1500,1500,3,100,0,0
2,1543,1766,3,311,0,0
2,1724,2011,3,120,0,0
2,1391,1608,3,100,0,0
2,1511,1739,3,0,0,0
2,1500,2040,3,303,1,0
1,1500,1500,3,300,0,0
1,2040,1667,3,246,1,0
2,1967,1817,3,242,0,0
2,1500,1756,3,120,0,0
2,1726,2040,3,300,0,0
1,1661,1427,3,100,0,0
2,1726,1761,3,40,0,0
1,1719,1444,3,302,0,0
1,1684,1726,3,112,0,0
2,1726,1643,3,300,0,0
1,1701,1446,3,40,0,0
1,1656,1343,3,0,0,0
1,1500,1726,3,300,0,0
2,1421,1666,3,0,0,0
1,2064,2056,3,487,1,0
1,1425,1374,3,302,0,0
2,1538,1968,3,308,0,0
2,1755,1777,3,310,0,0
2,1337,1662,3,300,0,0
1,1720,1279,3,220,0,0
1,1268,1381,3,225,0,0
2,1774,1740,3,250,0,0
1,1337,1662,3,0,0,0
2,1419,1456,3,100,0,0
2,1500,1884,3,123,1,0
2,1671,1416,3,100,0,0
1,1330,1771,3,125,0,0
2,1707,1707,3,106,0,0
1,1707,1707,3,150,0,0
2,1707,1707,3,106,0,0
2,1884,1707,3,109,1,0
2,2064,2112,3,46,0,0
1,1532,1479,3,0,0,0
2,1532,1707,3,224,1,0
1,1707,1532,3,241,0,0
1,1707,1861,3,156,0,0
1,1584,1500,3,40,0,0
2,1859,1676,3,220,0,0
1,1720,1279,3,45,0,0
1,1441,1431,3,226,0,0
2,1431,1427,3,240,0,0
1,1822,1407,3,230,0,0
2,1273,1515,3,101,0,0
2,1515,1469,3,264,0,0
2,1733,1367,3,242,0,0
1,1964,2049,3,45,0,0
3,1500,1500,3,301,0,0
1,2073,1666,3,121,1,0
2,1577,1422,3,248,0,0
2,1964,2062,3,113,0,0
1,1716,1659,3,230,1,0
1,1500,1500,3,300,0,0
2,1707,1815,3,130,0,0
2,1328,1599,3,112,0,0
